team,player,track,score
Purξ,svarti,SNES Mario Circuit 3,3
Purξ,svarti,Wii Maple Treeway,2
Purξ,svarti,Wii Rainbow Road,10
Purξ,svarti,Wii Coconut Mall,3
Purξ,svarti,Wii Wario's Gold Mine,3
Purξ,svarti,N64 Bowser's Castle,15
Purξ,svarti,DS Desert Hills,2
Purξ,andreese (bag),N64 Sherbet Land,0
Purξ,andreese (bag),Wii Dry Dry Ruins,1
Purξ,andreese (bag),Wii Bowser's Castle,1
Purξ,andreese (bag),Wii Toad's Factory,0
Purξ,andreese (bag),SNES Mario Circuit 3,0
Purξ,andreese (bag),Wii Maple Treeway,1
Purξ,andreese (bag),Wii Rainbow Road,1
Purξ,andreese (bag),Wii Coconut Mall,1
Purξ,andreese (bag),Wii Wario's Gold Mine,1
Purξ,andreese (bag),N64 Bowser's Castle,1
Purξ,andreese (bag),DS Desert Hills,0
C,kitkatkittycat,Wii Dry Dry Ruins,15
C,kitkatkittycat,Wii Bowser's Castle,15
C,kitkatkittycat,Wii Toad's Factory,15
C,kitkatkittycat,Wii Wario's Gold Mine,15
C,kitkatkittycat,Wii Moonview Highway,6
C,kitkatkittycat,Wii DK Summit,15
C,kitkatkittycat,N64 Bowser's Castle,12
C,kitkatkittycat,Wii Luigi Circuit,6
C,kitkatkittycat,Wii Grumble Volcano,2
C,kitkatkittycat,GCN Mario Circuit,15
C,kitkatkittycat,DS Peach Gardens,12
C,kitkatkittycat,GBA Bowser Castle 3,15
C,Cγ Klγde,Wii Dry Dry Ruins,4
C,Cγ Klγde,Wii Bowser's Castle,8
C,Cγ Klγde,Wii Toad's Factory,12
C,Cγ Klγde,Wii Wario's Gold Mine,12
C,Cγ Klγde,Wii Moonview Highway,15
C,Cγ Klγde,Wii DK Summit,8
C,Cγ Klγde,N64 Bowser's Castle,15
C,Cγ Klγde,Wii Luigi Circuit,2
C,Cγ Klγde,Wii Grumble Volcano,15
C,Cγ Klγde,GCN Mario Circuit,4
C,Cγ Klγde,DS Peach Gardens,15
C,Cγ Klγde,GBA Bowser Castle 3,8
C,StormW,Wii Dry Dry Ruins,8
C,StormW,Wii Bowser's Castle,11
C,StormW,Wii Toad's Factory,8
C,StormW,Wii Wario's Gold Mine,6
C,StormW,Wii Moonview Highway,10
C,StormW,Wii DK Summit,2
C,StormW,N64 Bowser's Castle,2
C,StormW,Wii Luigi Circuit,10
C,StormW,Wii Grumble Volcano,3
C,StormW,GCN Mario Circuit,10
C,StormW,DS Peach Gardens,10
C,StormW,GBA Bowser Castle 3,6
C,au5,Wii Dry Dry Ruins,11
C,au5,Wii Bowser's Castle,6
C,au5,Wii Toad's Factory,4
C,au5,Wii Wario's Gold Mine,3
C,au5,Wii Moonview Highway,8
C,au5,Wii DK Summit,10
C,au5,N64 Bowser's Castle,6
C,au5,Wii Luigi Circuit,8
C,au5,Wii Grumble Volcano,10
C,au5,GCN Mario Circuit,6
C,au5,DS Peach Gardens,8
C,au5,GBA Bowser Castle 3,3
C,kaden (bag),Wii Dry Dry Ruins,0
C,kaden (bag),Wii Bowser's Castle,1
C,kaden (bag),Wii Toad's Factory,0
C,kaden (bag),Wii Wario's Gold Mine,0
C,kaden (bag),Wii Moonview Highway,0
C,kaden (bag),Wii DK Summit,1
C,kaden (bag),N64 Bowser's Castle,1
C,kaden (bag),Wii Luigi Circuit,0
C,kaden (bag),Wii Grumble Volcano,1
C,kaden (bag),GCN Mario Circuit,0
C,kaden (bag),DS Peach Gardens,1
C,kaden (bag),GBA Bowser Castle 3,0
W,Fernandez,Wii Dry Dry Ruins,6
W,Fernandez,Wii Bowser's Castle,4
W,Fernandez,Wii Toad's Factory,2
W,Fernandez,Wii Wario's Gold Mine,2
W,Fernandez,Wii Moonview Highway,12
W,Fernandez,Wii DK Summit,12
W,Fernandez,N64 Bowser's Castle,10
W,Fernandez,Wii Luigi Circuit,15
W,Fernandez,Wii Grumble Volcano,12
W,Fernandez,GCN Mario Circuit,2
W,Fernandez,DS Peach Gardens,4
W,Fernandez,GBA Bowser Castle 3,12
W,ZachNY,Wii Dry Dry Ruins,3
W,ZachNY,Wii Bowser's Castle,3
W,ZachNY,Wii Toad's Factory,6
W,ZachNY,Wii Wario's Gold Mine,10
W,ZachNY,Wii Moonview Highway,3
W,ZachNY,Wii DK Summit,3
W,ZachNY,N64 Bowser's Castle,8
W,ZachNY,Wii Luigi Circuit,4
W,ZachNY,Wii Grumble Volcano,6
W,ZachNY,GCN Mario Circuit,12
W,ZachNY,DS Peach Gardens,2
W,ZachNY,GBA Bowser Castle 3,10
W,ψ sixfour,Wii Dry Dry Ruins,3
W,ψ sixfour,Wii Bowser's Castle,3
W,ψ sixfour,Wii Toad's Factory,10
W,ψ sixfour,Wii Wario's Gold Mine,8
W,ψ sixfour,Wii Moonview Highway,2
W,ψ sixfour,Wii DK Summit,6
W,ψ sixfour,N64 Bowser's Castle,3
W,ψ sixfour,Wii Luigi Circuit,12
W,ψ sixfour,Wii Grumble Volcano,8
W,ψ sixfour,GCN Mario Circuit,3
W,ψ sixfour,DS Peach Gardens,6
W,ψ sixfour,GBA Bowser Castle 3,2
W,Virox,Wii Dry Dry Ruins,2
W,Virox,Wii Bowser's Castle,2
W,Virox,Wii Toad's Factory,3
W,Virox,Wii Wario's Gold Mine,4
W,Virox,Wii Moonview Highway,4
W,Virox,Wii DK Summit,4
W,Virox,N64 Bowser's Castle,4
W,Virox,Wii Luigi Circuit,3
W,Virox,Wii Grumble Volcano,4
W,Virox,GCN Mario Circuit,8
W,Virox,DS Peach Gardens,3
W,Virox,GBA Bowser Castle 3,4
W,Tectrox (bag),Wii Dry Dry Ruins,1
W,Tectrox (bag),Wii Bowser's Castle,0
W,Tectrox (bag),Wii Toad's Factory,1
W,Tectrox (bag),Wii Wario's Gold Mine,1
W,Tectrox (bag),Wii Moonview Highway,1
W,Tectrox (bag),Wii DK Summit,0
W,Tectrox (bag),N64 Bowser's Castle,0
W,Tectrox (bag),Wii Luigi Circuit,1
W,Tectrox (bag),Wii Grumble Volcano,0
W,Tectrox (bag),GCN Mario Circuit,1
W,Tectrox (bag),DS Peach Gardens,0
W,Tectrox (bag),GBA Bowser Castle 3,1
HK,Lochie,Wii Dry Dry Ruins,10
HK,Lochie,N64 Bowser's Castle,12
HK,Lochie,Wii Toad's Factory,8
HK,Lochie,Wii Koopa Cape,6
HK,Lochie,Wii DK Summit,15
HK,Lochie,SNES Mario Circuit 3,3
HK,Lochie,Wii Grumble Volcano,12
HK,Lochie,GCN Waluigi Stadium,15
HK,Lochie,GBA Bowser Castle 3,15
HK,Lochie,Wii Mushroom Gorge,12
HK,Lochie,Wii Luigi Circuit,6
HK,Lochie,Wii Bowser's Castle,3
HK,josh,Wii Dry Dry Ruins,6
HK,josh,N64 Bowser's Castle,6
HK,josh,Wii Toad's Factory,12
HK,josh,Wii Koopa Cape,15
HK,josh,Wii DK Summit,8
HK,josh,SNES Mario Circuit 3,12
HK,josh,Wii Grumble Volcano,6
HK,josh,GCN Waluigi Stadium,10
HK,josh,GBA Bowser Castle 3,2
HK,josh,Wii Mushroom Gorge,10
HK,josh,Wii Luigi Circuit,15
HK,josh,Wii Bowser's Castle,6
HK,Aidlo,Wii Dry Dry Ruins,12
HK,Aidlo,N64 Bowser's Castle,4
HK,Aidlo,Wii Toad's Factory,3
HK,Aidlo,Wii Koopa Cape,8
HK,Aidlo,Wii DK Summit,10
HK,Aidlo,SNES Mario Circuit 3,10
HK,Aidlo,Wii Grumble Volcano,8
HK,Aidlo,GCN Waluigi Stadium,8
HK,Aidlo,GBA Bowser Castle 3,12
HK,Aidlo,Wii Mushroom Gorge,2
HK,Aidlo,Wii Luigi Circuit,12
HK,Aidlo,Wii Bowser's Castle,15
HK,pigboy,Wii Dry Dry Ruins,2
HK,pigboy,N64 Bowser's Castle,2
HK,pigboy,Wii Toad's Factory,10
HK,pigboy,Wii Koopa Cape,4
HK,pigboy,Wii DK Summit,2
HK,pigboy,SNES Mario Circuit 3,8
HK,pigboy,Wii Grumble Volcano,10
HK,pigboy,GCN Waluigi Stadium,4
HK,pigboy,GBA Bowser Castle 3,3
HK,pigboy,Wii Mushroom Gorge,8
HK,pigboy,Wii Luigi Circuit,10
HK,pigboy,Wii Bowser's Castle,10
HK,ghost (bag),Wii Dry Dry Ruins,0
HK,ghost (bag),N64 Bowser's Castle,1
HK,ghost (bag),Wii Toad's Factory,0
HK,ghost (bag),Wii Koopa Cape,1
HK,ghost (bag),Wii DK Summit,1
HK,ghost (bag),SNES Mario Circuit 3,1
HK,ghost (bag),Wii Grumble Volcano,1
HK,ghost (bag),GCN Waluigi Stadium,1
HK,ghost (bag),GBA Bowser Castle 3,0
HK,ghost (bag),Wii Mushroom Gorge,0
HK,ghost (bag),Wii Luigi Circuit,0
HK,ghost (bag),Wii Bowser's Castle,0
V$,JtG,Wii Dry Dry Ruins,15
V$,JtG,N64 Bowser's Castle,10
V$,JtG,Wii Toad's Factory,15
V$,JtG,Wii Koopa Cape,12
V$,JtG,Wii DK Summit,4
V$,JtG,SNES Mario Circuit 3,6
V$,JtG,Wii Grumble Volcano,15
V$,JtG,GCN Waluigi Stadium,12
V$,JtG,GBA Bowser Castle 3,4
V$,JtG,Wii Mushroom Gorge,4
V$,JtG,Wii Luigi Circuit,3
V$,JtG,Wii Bowser's Castle,12
V$,Maq,Wii Dry Dry Ruins,3
V$,Maq,N64 Bowser's Castle,3
V$,Maq,Wii Toad's Factory,4
V$,Maq,Wii Koopa Cape,10
V$,Maq,Wii DK Summit,12
V$,Maq,SNES Mario Circuit 3,15
V$,Maq,Wii Grumble Volcano,2
V$,Maq,GCN Waluigi Stadium,3
V$,Maq,GBA Bowser Castle 3,10
V$,Maq,Wii Mushroom Gorge,15
V$,Maq,Wii Luigi Circuit,8
V$,Maq,Wii Bowser's Castle,4
V$,KELA,Wii Dry Dry Ruins,4
V$,KELA,N64 Bowser's Castle,15
V$,KELA,Wii Toad's Factory,6
V$,KELA,Wii Koopa Cape,2
V$,KELA,Wii DK Summit,3
V$,KELA,SNES Mario Circuit 3,2
V$,KELA,Wii Grumble Volcano,4
V$,KELA,GCN Waluigi Stadium,6
V$,KELA,GBA Bowser Castle 3,8
V$,KELA,Wii Mushroom Gorge,6
V$,KELA,Wii Luigi Circuit,2
V$,KELA,Wii Bowser's Castle,2
V$,Edge,Wii Dry Dry Ruins,8
V$,Edge,N64 Bowser's Castle,8
V$,Edge,Wii Toad's Factory,2
V$,Edge,Wii Koopa Cape,3
V$,Edge,Wii DK Summit,6
V$,Edge,SNES Mario Circuit 3,4
V$,Edge,Wii Grumble Volcano,3
V$,Edge,GCN Waluigi Stadium,2
V$,Edge,GBA Bowser Castle 3,6
V$,Edge,Wii Mushroom Gorge,3
V$,Edge,Wii Luigi Circuit,4
V$,Edge,Wii Bowser's Castle,8
V$,KA (bag),Wii Dry Dry Ruins,1
V$,KA (bag),N64 Bowser's Castle,0
V$,KA (bag),Wii Toad's Factory,1
V$,KA (bag),Wii Koopa Cape,0
V$,KA (bag),Wii DK Summit,0
V$,KA (bag),SNES Mario Circuit 3,0
V$,KA (bag),Wii Grumble Volcano,0
V$,KA (bag),GCN Waluigi Stadium,0
V$,KA (bag),GBA Bowser Castle 3,1
V$,KA (bag),Wii Mushroom Gorge,1
V$,KA (bag),Wii Luigi Circuit,1
V$,KA (bag),Wii Bowser's Castle,1
[],GabrielUS,N64 Sherbet Land,2
[],GabrielUS,GBA Bowser Castle 3,4
[],GabrielUS,Wii Bowser's Castle,8
[],GabrielUS,GCN DK Mountain,6
[],GabrielUS,Wii Toad's Factory,4
[],GabrielUS,Wii Maple Treeway,15
[],GabrielUS,N64 Bowser's Castle,2
[],GabrielUS,Wii Coconut Mall,15
[],GabrielUS,DS Peach Gardens,10
[],GabrielUS,Wii Grumble Volcano,12
[],GabrielUS,Wii Koopa Cape,2
[],GabrielUS (bag),GCN Mario Circuit,0
[],Klover,N64 Sherbet Land,6
[],Klover,GBA Bowser Castle 3,6
[],Klover,Wii Bowser's Castle,4
[],Klover,GCN DK Mountain,10
[],Klover,Wii Toad's Factory,6
[],Klover,Wii Maple Treeway,3
[],Klover,N64 Bowser's Castle,12
[],Klover,Wii Coconut Mall,12
[],Klover,DS Peach Gardens,8
[],Klover,Wii Grumble Volcano,15
[],Klover,Wii Koopa Cape,6
[],Klover,GCN Mario Circuit,11
[],stripe,N64 Sherbet Land,3
[],stripe,GBA Bowser Castle 3,8
[],stripe,Wii Bowser's Castle,2
[],stripe,GCN DK Mountain,3
[],stripe,Wii Toad's Factory,12
[],stripe,Wii Maple Treeway,12
[],stripe,N64 Bowser's Castle,8
[],stripe,Wii Coconut Mall,6
[],stripe,DS Peach Gardens,12
[],stripe,Wii Grumble Volcano,6
[],stripe,Wii Koopa Cape,3
[],stripe,GCN Mario Circuit,2
[],Spade,N64 Sherbet Land,4
[],Spade,GBA Bowser Castle 3,3
[],Spade,Wii Bowser's Castle,3
[],Spade,GCN DK Mountain,2
[],Spade,Wii Toad's Factory,3
[],Spade,Wii Maple Treeway,8
[],Spade,N64 Bowser's Castle,6
[],Spade,Wii Coconut Mall,2
[],Spade,DS Peach Gardens,15
[],Spade,Wii Grumble Volcano,3
[],Spade,Wii Koopa Cape,4
[],Spade,GCN Mario Circuit,3
[],Sparkster (bag),N64 Sherbet Land,1
[],Sparkster (bag),GBA Bowser Castle 3,1
[],Sparkster (bag),Wii Bowser's Castle,1
[],Sparkster (bag),GCN DK Mountain,1
[],Sparkster (bag),Wii Toad's Factory,1
[],Sparkster (bag),Wii Maple Treeway,0
[],Sparkster (bag),N64 Bowser's Castle,1
[],Sparkster (bag),Wii Coconut Mall,0
[],Sparkster (bag),DS Peach Gardens,1
[],Sparkster (bag),Wii Grumble Volcano,1
[],Sparkster (bag),Wii Koopa Cape,0
[],Sparkster (bag),GCN Mario Circuit,0
[],Noriken (bag),N64 Sherbet Land,0
[],Noriken (bag),GBA Bowser Castle 3,0
[],Noriken (bag),Wii Bowser's Castle,0
[],Noriken (bag),GCN DK Mountain,0
[],Noriken (bag),Wii Toad's Factory,0
[],Noriken (bag),Wii Maple Treeway,0
[],Noriken (bag),N64 Bowser's Castle,0
[],Noriken (bag),Wii Coconut Mall,0
[],Noriken (bag),DS Peach Gardens,0
[],Noriken (bag),Wii Grumble Volcano,0
[],Noriken (bag),Wii Koopa Cape,0
[],Noriken,GCN Mario Circuit,8
@sglc,Silver,N64 Sherbet Land,10
@sglc,Silver,GBA Bowser Castle 3,12
@sglc,Silver,Wii Bowser's Castle,15
@sglc,Silver,GCN DK Mountain,15
@sglc,Silver,Wii Toad's Factory,10
@sglc,Silver,Wii Maple Treeway,10
@sglc,Silver,N64 Bowser's Castle,10
@sglc,Silver,Wii Coconut Mall,10
@sglc,Silver,DS Peach Gardens,3
@sglc,Silver,Wii Grumble Volcano,2
@sglc,Silver,Wii Koopa Cape,12
@sglc,Silver,GCN Mario Circuit,15
@sglc,ETH4N,N64 Sherbet Land,15
@sglc,ETH4N,GBA Bowser Castle 3,15
@sglc,ETH4N,Wii Bowser's Castle,6
@sglc,ETH4N,GCN DK Mountain,4
@sglc,ETH4N,Wii Toad's Factory,8
@sglc,ETH4N,Wii Maple Treeway,4
@sglc,ETH4N,N64 Bowser's Castle,15
@sglc,ETH4N,Wii Coconut Mall,8
@sglc,ETH4N,DS Peach Gardens,4
@sglc,ETH4N,Wii Grumble Volcano,10
@sglc,ETH4N,Wii Koopa Cape,10
@sglc,ETH4N,GCN Mario Circuit,6
@sglc,glass half full (bag),N64 Sherbet Land,0
@sglc,glass half full (bag),GBA Bowser Castle 3,0
@sglc,glass half full,Wii Bowser's Castle,12
@sglc,glass half full,GCN DK Mountain,12
@sglc,glass half full,Wii Toad's Factory,15
@sglc,glass half full,Wii Maple Treeway,6
@sglc,glass half full,N64 Bowser's Castle,3
@sglc,glass half full,Wii Coconut Mall,4
@sglc,glass half full,DS Peach Gardens,2
@sglc,glass half full,Wii Grumble Volcano,4
@sglc,glass half full,Wii Koopa Cape,15
@sglc,glass half full (bag),GCN Mario Circuit,1
@sglc,smash,N64 Sherbet Land,12
@sglc,smash,GBA Bowser Castle 3,10
@sglc,smash,Wii Bowser's Castle,10
@sglc,smash,GCN DK Mountain,8
@sglc,smash,Wii Toad's Factory,2
@sglc,smash,Wii Maple Treeway,2
@sglc,smash,N64 Bowser's Castle,4
@sglc,smash,Wii Coconut Mall,3
@sglc,smash,DS Peach Gardens,6
@sglc,smash,Wii Grumble Volcano,8
@sglc,smash,Wii Koopa Cape,8
@sglc,smash,GCN Mario Circuit,4
@sglc,Astro (bag),N64 Sherbet Land,0
@sglc,Astro (bag),GBA Bowser Castle 3,0
@sglc,Astro (bag),Wii Bowser's Castle,0
@sglc,Astro (bag),GCN DK Mountain,0
@sglc,Astro (bag),Wii Toad's Factory,0
@sglc,Astro (bag),Wii Maple Treeway,1
@sglc,Astro (bag),N64 Bowser's Castle,0
@sglc,Astro (bag),Wii Coconut Mall,1
@sglc,Astro (bag),DS Peach Gardens,0
@sglc,Astro (bag),Wii Grumble Volcano,0
@sglc,Astro (bag),Wii Koopa Cape,1
@sglc,Astro (bag),GCN Mario Circuit,0
@sglc,Bally,N64 Sherbet Land,8
@sglc,Bally,GBA Bowser Castle 3,2
@sglc,Bally (bag),Wii Bowser's Castle,0
@sglc,Bally (bag),GCN DK Mountain,0
@sglc,Bally (bag),Wii Toad's Factory,0
@sglc,Bally (bag),Wii Maple Treeway,0
@sglc,Bally (bag),N64 Bowser's Castle,0
@sglc,Bally (bag),Wii Coconut Mall,0
@sglc,Bally (bag),DS Peach Gardens,0
@sglc,Bally (bag),Wii Grumble Volcano,0
@sglc,Bally (bag),Wii Koopa Cape,0
@sglc,Bally (bag),GCN Mario Circuit,0
HK,Lochie,Wii Dry Dry Ruins,15
HK,Lochie,Wii DK Summit,15
HK,Lochie,Wii Mushroom Gorge,12
HK,Lochie,N64 Bowser's Castle,12
HK,Lochie,Wii Grumble Volcano,10
HK,Lochie,Wii Bowser's Castle,12
HK,Lochie,GCN DK Mountain,10
HK,Lochie,GBA Bowser Castle 3,15
HK,Lochie,DS Peach Gardens,4
HK,Lochie,Wii Moonview Highway,15
HK,Lochie,GCN Mario Circuit,10
HK,Lochie,DS Delfino Square,6
HK,Aidlo,Wii Dry Dry Ruins,12
HK,Aidlo,Wii DK Summit,10
HK,Aidlo,Wii Mushroom Gorge,2
HK,Aidlo,N64 Bowser's Castle,15
HK,Aidlo,Wii Grumble Volcano,15
HK,Aidlo,Wii Bowser's Castle,10
HK,Aidlo,GCN DK Mountain,2
HK,Aidlo,GBA Bowser Castle 3,8
HK,Aidlo,DS Peach Gardens,12
HK,Aidlo,Wii Moonview Highway,10
HK,Aidlo,GCN Mario Circuit,12
HK,Aidlo,DS Delfino Square,10
HK,pigboy,Wii Dry Dry Ruins,2
HK,pigboy,Wii DK Summit,8
HK,pigboy,Wii Mushroom Gorge,15
HK,pigboy,N64 Bowser's Castle,10
HK,pigboy,Wii Grumble Volcano,2
HK,pigboy,Wii Bowser's Castle,2
HK,pigboy,GCN DK Mountain,6
HK,pigboy,GBA Bowser Castle 3,4
HK,pigboy,DS Peach Gardens,15
HK,pigboy,Wii Moonview Highway,8
HK,pigboy,GCN Mario Circuit,8
HK,pigboy,DS Delfino Square,8
HK,Snoopy,Wii Dry Dry Ruins,6
HK,Snoopy,Wii DK Summit,4
HK,Snoopy,Wii Mushroom Gorge,3
HK,Snoopy,N64 Bowser's Castle,3
HK,Snoopy,Wii Grumble Volcano,12
HK,Snoopy,Wii Bowser's Castle,15
HK,Snoopy,GCN DK Mountain,4
HK,Snoopy,GBA Bowser Castle 3,12
HK,Snoopy,DS Peach Gardens,3
HK,Snoopy,Wii Moonview Highway,12
HK,Snoopy,GCN Mario Circuit,2
HK,Snoopy,DS Delfino Square,4
HK,ghost (bag),Wii Dry Dry Ruins,0
HK,ghost (bag),Wii DK Summit,0
HK,ghost (bag),Wii Mushroom Gorge,1
HK,ghost (bag),N64 Bowser's Castle,0
HK,ghost (bag),Wii Grumble Volcano,0
HK,ghost (bag),Wii Bowser's Castle,0
HK,ghost (bag),GCN DK Mountain,1
HK,ghost (bag),GBA Bowser Castle 3,1
HK,ghost (bag),DS Peach Gardens,1
HK,ghost (bag),Wii Moonview Highway,1
HK,ghost (bag),GCN Mario Circuit,1
HK,ghost (bag),DS Delfino Square,1
V$,Batcake,Wii Dry Dry Ruins,10
V$,Batcake,Wii DK Summit,2
V$,Batcake,Wii Mushroom Gorge,8
V$,Batcake,N64 Bowser's Castle,2
V$,Batcake,Wii Grumble Volcano,8
V$,Batcake,Wii Bowser's Castle,6
V$,Batcake,GCN DK Mountain,15
V$,Batcake,GBA Bowser Castle 3,10
V$,Batcake,DS Peach Gardens,6
V$,Batcake,Wii Moonview Highway,4
V$,Batcake,GCN Mario Circuit,15
V$,Batcake,DS Delfino Square,15
V$,Edge,Wii Dry Dry Ruins,4
V$,Edge,Wii DK Summit,3
V$,Edge,Wii Mushroom Gorge,10
V$,Edge,N64 Bowser's Castle,8
V$,Edge,Wii Grumble Volcano,6
V$,Edge,Wii Bowser's Castle,8
V$,Edge,GCN DK Mountain,12
V$,Edge,GBA Bowser Castle 3,6
V$,Edge,DS Peach Gardens,10
V$,Edge,Wii Moonview Highway,6
V$,Edge,GCN Mario Circuit,4
V$,Edge,DS Delfino Square,3
V$,JtG,Wii Dry Dry Ruins,3
V$,JtG,Wii DK Summit,12
V$,JtG,Wii Mushroom Gorge,6
V$,JtG,N64 Bowser's Castle,4
V$,JtG,Wii Grumble Volcano,4
V$,JtG,Wii Bowser's Castle,4
V$,JtG,GCN DK Mountain,8
V$,JtG,GBA Bowser Castle 3,3
V$,JtG,DS Peach Gardens,8
V$,JtG,Wii Moonview Highway,2
V$,JtG,GCN Mario Circuit,3
V$,JtG,DS Delfino Square,2
V$,Maq,Wii Dry Dry Ruins,8
V$,Maq,Wii DK Summit,6
V$,Maq,Wii Mushroom Gorge,4
V$,Maq,N64 Bowser's Castle,6
V$,Maq,Wii Grumble Volcano,3
V$,Maq,Wii Bowser's Castle,3
V$,Maq,GCN DK Mountain,3
V$,Maq,GBA Bowser Castle 3,2
V$,Maq,DS Peach Gardens,2
V$,Maq (bag),Wii Moonview Highway,0
V$,Maq (bag),GCN Mario Circuit,0
V$,Maq (bag),DS Delfino Square,0
V$,zoomer (bag),Wii Dry Dry Ruins,1
V$,zoomer (bag),Wii DK Summit,1
V$,zoomer (bag),Wii Mushroom Gorge,0
V$,zoomer (bag),N64 Bowser's Castle,1
V$,zoomer (bag),Wii Grumble Volcano,1
V$,zoomer (bag),Wii Bowser's Castle,1
V$,zoomer (bag),GCN DK Mountain,0
V$,zoomer (bag),GBA Bowser Castle 3,0
V$,zoomer (bag),DS Peach Gardens,0
V$,zoomer,Wii Moonview Highway,3
V$,zoomer,GCN Mario Circuit,6
V$,zoomer,DS Delfino Square,12
Cγ,kitkatkittycat,Wii Dry Dry Ruins,6
Cγ,kitkatkittycat,Wii Maple Treeway,8
Cγ,kitkatkittycat,N64 Bowser's Castle,15
Cγ,kitkatkittycat,Wii Toad's Factory,12
Cγ,kitkatkittycat,SNES Mario Circuit 3,8
Cγ,kitkatkittycat,Wii Bowser's Castle,3
Cγ,kitkatkittycat,Wii Wario's Gold Mine,12
Cγ,kitkatkittycat,DS Delfino Square,12
Cγ,kitkatkittycat,Wii Mario Circuit,10
Cγ,kitkatkittycat,N64 DK's Jungle Parkway,10
Cγ,kitkatkittycat,Wii Grumble Volcano,15
Cγ,kitkatkittycat,Wii Coconut Mall,15
Cγ,StormW,Wii Dry Dry Ruins,2
Cγ,StormW,Wii Maple Treeway,6
Cγ,StormW,N64 Bowser's Castle,2
Cγ,StormW,Wii Toad's Factory,6
Cγ,StormW,SNES Mario Circuit 3,12
Cγ,StormW,Wii Bowser's Castle,12
Cγ,StormW,Wii Wario's Gold Mine,10
Cγ,StormW,DS Delfino Square,10
Cγ,StormW,Wii Mario Circuit,15
Cγ,StormW,N64 DK's Jungle Parkway,3
Cγ,StormW,Wii Grumble Volcano,8
Cγ,StormW,Wii Coconut Mall,4
Cγ,DanUK,Wii Dry Dry Ruins,10
Cγ,DanUK,Wii Maple Treeway,15
Cγ,DanUK,N64 Bowser's Castle,8
Cγ,DanUK,Wii Toad's Factory,2
Cγ,DanUK,SNES Mario Circuit 3,4
Cγ,DanUK,Wii Bowser's Castle,8
Cγ,DanUK,Wii Wario's Gold Mine,8
Cγ,DanUK,DS Delfino Square,6
Cγ,DanUK,Wii Mario Circuit,2
Cγ,DanUK,N64 DK's Jungle Parkway,4
Cγ,DanUK,Wii Grumble Volcano,3
Cγ,DanUK,Wii Coconut Mall,12
Cγ,Cγ Klγde,Wii Dry Dry Ruins,15
Cγ,Cγ Klγde,Wii Maple Treeway,3
Cγ,Cγ Klγde,N64 Bowser's Castle,6
Cγ,Cγ Klγde,Wii Toad's Factory,3
Cγ,Cγ Klγde,SNES Mario Circuit 3,10
Cγ,Cγ Klγde,Wii Bowser's Castle,15
Cγ,Cγ Klγde,Wii Wario's Gold Mine,4
Cγ,Cγ Klγde,DS Delfino Square,2
Cγ,Cγ Klγde,Wii Mario Circuit,4
Cγ,Cγ Klγde,N64 DK's Jungle Parkway,2
Cγ,Cγ Klγde,Wii Grumble Volcano,6
Cγ,Cγ Klγde,Wii Coconut Mall,6
Cγ,kaden (bag),Wii Dry Dry Ruins,1
Cγ,kaden (bag),Wii Maple Treeway,0
Cγ,kaden (bag),N64 Bowser's Castle,0
Cγ,kaden (bag),Wii Toad's Factory,1
Cγ,kaden (bag),SNES Mario Circuit 3,1
Cγ,kaden (bag),Wii Bowser's Castle,1
Cγ,kaden (bag),Wii Wario's Gold Mine,0
Cγ,kaden (bag),DS Delfino Square,1
Cγ,kaden (bag),Wii Mario Circuit,0
Cγ,kaden (bag),N64 DK's Jungle Parkway,1
Cγ,kaden (bag),Wii Grumble Volcano,1
Cγ,kaden (bag),Wii Coconut Mall,1
[☆],stripe,Wii Dry Dry Ruins,12
[☆],stripe,Wii Maple Treeway,12
[☆],stripe,N64 Bowser's Castle,3
[☆],stripe,Wii Toad's Factory,10
[☆],stripe,SNES Mario Circuit 3,6
[☆],stripe,Wii Bowser's Castle,4
[☆],stripe,Wii Wario's Gold Mine,2
[☆],stripe,DS Delfino Square,15
[☆],stripe,Wii Mario Circuit,12
[☆],stripe,N64 DK's Jungle Parkway,15
[☆],stripe,Wii Grumble Volcano,12
[☆],stripe,Wii Coconut Mall,8
[☆],Sky9,Wii Dry Dry Ruins,4
[☆],Sky9,Wii Maple Treeway,2
[☆],Sky9,N64 Bowser's Castle,4
[☆],Sky9,Wii Toad's Factory,15
[☆],Sky9,SNES Mario Circuit 3,15
[☆],Sky9,Wii Bowser's Castle,6
[☆],Sky9,Wii Wario's Gold Mine,6
[☆],Sky9,DS Delfino Square,8
[☆],Sky9,Wii Mario Circuit,3
[☆],Sky9,N64 DK's Jungle Parkway,12
[☆],Sky9,Wii Grumble Volcano,4
[☆],Sky9,Wii Coconut Mall,2
[☆],Spade,Wii Dry Dry Ruins,3
[☆],Spade,Wii Maple Treeway,10
[☆],Spade,N64 Bowser's Castle,10
[☆],Spade,Wii Toad's Factory,4
[☆],Spade,SNES Mario Circuit 3,2
[☆],Spade,Wii Bowser's Castle,10
[☆],Spade,Wii Wario's Gold Mine,3
[☆],Spade,DS Delfino Square,3
[☆],Spade,Wii Mario Circuit,8
[☆],Spade,N64 DK's Jungle Parkway,6
[☆],Spade,Wii Grumble Volcano,10
[☆],Spade,Wii Coconut Mall,10
[☆],sukay,Wii Dry Dry Ruins,8
[☆],sukay,Wii Maple Treeway,4
